date,theme,stock,price,chg,volume,value_mil,reason
2026-06-16,IT 대표주,SK하이닉스,"2,382,000",+4.11%,3364024,7940145,"SK하이닉스
												SK그룹 계열의 세계적인 메모리 반도체 전문 제조업체. 주력 생산제품은 DRAM과 낸드플래시 및 MCP(Multi-chip Package)와 같은 메모리 반도체이며, Foundry 사업도 병행해 종합반도체 회사로 영역을 확장중."
2026-06-16,IT 대표주,삼성전자,"343,000",+1.78%,16694918,5677739,"삼성전자
												삼성그룹 계열의 세계적 경쟁력을 보유한 전자 업체. DX 사업부문(TV, 모니터, 냉장고, 세탁기, 에어컨 등, HHP, 네트워크시스템, 컴퓨터 등), DS 사업부문(DRAM, NAND Flash, 모바일AP  등), SDC(스마트폰용 OLED 패널 등), Harman 사업부문(디지털 콕핏, 카오디오, 포터블/사운드바 스피커 등) 등의 총괄사업으로 나누어 독립 경영 중."
2026-06-16,IT 대표주,삼성에스디에스,"238,000",-0.63%,287341,68890,"삼성에스디에스
												삼성그룹 계열 시스템통합(SI)업체. 소프트웨어 개발, 시스템 통합 및 구축, 정보처리 기술에 관한 서비스 제공. 국내 SI시장 점유율 1위."
2026-06-16,IT 대표주,삼성SDI,"549,000",-0.72%,352915,194975,"삼성SDI
												중·대형전지, 소형전지 등의 리튬이온 2차 전지를 생산/판매하는 에너지솔루션 사업부문과 반도체 및 디스플레이 소재 등을 생산/판매하는 전자재료 사업부문을 영위."
2026-06-16,IT 대표주,LG디스플레이,"13,930",-1.42%,4455361,62708,"LG디스플레이
												LG그룹 계열의 TFT-LCD/OLED 등의 기술을 활용한 디스플레이 패널 제조 전문업체."
2026-06-16,IT 대표주,LG전자,"234,000",-3.90%,1600468,379260,"LG전자
												LG그룹 계열의 글로벌 가전 제조업체. 주요 브랜드로 LG 시그니처(SIGNATURE), 디오스, 트롬, 휘센 등을 보유. 사업본부는 Home appliance Solution(냉장고, 세탁기, 청소기 등), Media entertainment Solution(TV, 모니터, PC, 사이니지 등), Vehicle Solution(텔레매틱스, AV/AVN, 모터, 인버터 등), Eco Solution(에어컨, HVAC 등) 등으로 분류."
2026-06-16,카메라모듈/부품,액트로,"12,290",+5.95%,54861,658,"액트로
												스마트폰에 탑재되는 카메라 모듈용 핵심부품(AF, OIS, Folded Zoom Actuator) 및 관련 자동화 설비시스템 제조, 판매업을 영위하는 업체. 전략거래선의 1차 Vendor로서 고사양 카메라 모듈용 핵심부품인 AF, OIS, Folded Zoom Actuator를 공급. 2019년부터는 초고사양 Folded Zoom Actuator 공정자동화를 완성함과 동시에 Folded Zoom을 생산 공급하며 업계를 선도."
2026-06-16,카메라모듈/부품,하이비젼시스템,"12,640",+2.68%,143797,1814,"하이비젼시스템
												IT/모바일 사업 부문으로 구분되는 휴대폰에 탑재되는 카메라 모듈 및 스마트 부품에 대한 공정 및 검사 자동화 장비의 개발 및 제조 전문업체."
2026-06-16,카메라모듈/부품,삼성전기,"2,048,000",+2.45%,1083798,2200486,"삼성전기
												카메라모듈ㆍ통신모듈을 생산하는 광학솔루션 사업부문 사업을 영위. 22년6월 美 전기차 업체인 테슬라와 전기차 카메라모듈 공급 계약 체결."
2026-06-16,카메라모듈/부품,동운아나텍,"37,850",+2.30%,71704,2687,"동운아나텍
												스마트폰 카메라 내 정밀 모터에 들어가는 e-OIS, OIS IC와 자동차 전장에 적용되는 HAPTIC, LIDAR, ADAS 제어 IC를 주요 사업으로 하는 시스템 반도체 전문 개발 기업. OIS Driver IC와 광학줌용 OIS Driver IC를 개발."
2026-06-16,카메라모듈/부품,LG이노텍,"1,236,000",+2.23%,516339,647853,"LG이노텍
												모바일 기기 관련 부품중 하나인 카메라모듈, 3D 센싱 모듈 등을 생산."
2026-06-16,카메라모듈/부품,LK삼양,"1,334",+2.07%,677098,908,"LK삼양
												카메라용 교환렌즈 전문업체. 사진과 동영상 촬영에 사용하는 카메라에 채택되는 Photo(사진) 렌즈, Cine(동영상) 렌즈, Pro-Cine 렌즈 등을 개발, 생산 및 판매하고 있음."
2026-06-16,카메라모듈/부품,탑엔지니어링,"3,355",+1.51%,71890,239,"탑엔지니어링
												TFT-LCD, OLED 패널 및 2차전지, 카메라모듈 공정장비 제조 및 판매를 주된 사업으로 영위하는 기업. 자회사인 파워로직스가 2004년 하반기부터 카메라모듈 사업에 신규 진입. 스마트폰용 카메라모듈 검사장비를 개발하여 자회사인 파워로직스에 공급."
2026-06-16,카메라모듈/부품,덕우전자,"4,345",+1.28%,23466,100,"덕우전자
												모바일 카메라모듈에 장착되는 정밀부품 및 자동차용 전장부품 생산, 판매업체. 주요 제품으로는 모바일 부문에서 모바일 카메라모듈용 정밀부품(Stiffener, Bracket) 등이 있음."
2026-06-16,카메라모듈/부품,캠시스,"1,200",+0.67%,197863,237,"캠시스
												카메라모듈 업체. 스마트폰, 태블릿 등 모바일 IT기기에 탑재되는 소형 카메라모듈을 생산/공급하는 CM사업을 영위. 주요 매출처는 삼성전자. 스마트폰 카메라모듈 시장에서 고객사의 프리미엄 및 보급형 모델을 모두 대응하는 제품 라인업을 구축하고 있으며, 보안 및 IoT 기기에 적용되는 시스템 카메라 등 신규 매출처 확보를 위한 제품 개발을 진행중."
2026-06-16,카메라모듈/부품,액스비스,"14,270",+0.21%,94245,1342,"액스비스
												글로벌 레이저 솔루션 전문 기업. 친환경차(EV/HEV), 자율주행차, UAM 등 첨단 모빌리티 산업을 비롯해 배터리 산업, 카메라 모듈 산업, 로보틱스 산업의 제조 공정에 최적화된 지능형고출력 레이저 솔루션 공급중. 특히, 첨단 모빌리티 모터용 레이저 표면처리 및 용접 장비, 배터리 전극 공정용 레이저 노칭 및 건조 시스템, 카메라 모듈 정밀 용접 장비 등 표준화된 비전스캔 시스템과 함께 커스터마이징한 고정밀 제품/장비를 개발/공급."
2026-06-16,카메라모듈/부품,성우전자,"2,505",+0.20%,80881,200,"성우전자
												광학기기 부문에서 카메라 관련 제품인 Optical Image Stabilization(OIS) 등 생산."
2026-06-16,카메라모듈/부품,파트론,"6,630",+0.15%,232229,1545,"파트론
												카메라모듈을 국내외 휴대폰 제조업체에 공급. 주요 매출처는 삼성전자 등."
2026-06-16,카메라모듈/부품,자화전자,"35,350",-0.14%,74225,2668,"자화전자
												스마트폰 및 카메라폰/소형 모바일 기기 등에 탑재되는 고사양 카메라 모듈 용 핵심부품(Folded Zoom, OIS, AF Actuator)을 판매하는 전문 기업."
2026-06-16,카메라모듈/부품,포톤,"2,505",-0.60%,251476,627,"포톤
												기업인수목적회사(SPAC) 교보3호스팩이 모바일용 카메라 부품 개발 및 생산 전문 업체 바이오로그디바이스(현 포톤)를 흡수합병함에 따라 변경 상장된 업체. 주요 사업은 휴대폰용 카메라의 Actuator에 탑재되는 OIS, F/Z(Folded Zoom)  FPCB Assy를 제조하는 사업과 ISM 모듈 SMT 사업으로 구성."
2026-06-16,카메라모듈/부품,옵트론텍,"1,415",-0.63%,67582,95,"옵트론텍
												광학렌즈(CCTV, 차량용카메라, 프로젝터 등) 및 광학필터(휴대폰(스마트폰 포함) 등 모바일 기기, 적외선 응용 카메라 등), 광학 줌(휴대폰용 카메라 모듈) 등을 생산"
2026-06-16,카메라모듈/부품,코아시아씨엠,962,-0.82%,203765,197,"코아시아씨엠
												휴대폰용 카메라 렌즈 및 렌즈 모듈 개발/생산하는 광학사업을 영위."
2026-06-16,카메라모듈/부품,라온피플,563,-0.88%,139535,78,"라온피플
												인공지능을 이용한 비전 검사 솔루션 전문업체. 스마트폰 등에 사용되는 카메라 모듈을 검사하기 위해 카메라 모듈로부터 나오는 영상을 PC로 전송해주는 카메라 모듈 검사 솔루션 사업 등을 영위중."
2026-06-16,카메라모듈/부품,엠씨넥스,"21,500",-0.92%,30854,668,"엠씨넥스
												카메라 모듈 전문업체. 초소형 카메라모듈 분야에 대한 핵심 기술력을 바탕으로 휴대폰용 카메라모듈, 자동차용 카메라모듈, 휴대폰용 엑츄에이터, 생체인식모듈(홍채인식, 지문인식), 멀티 카메라모듈, 블랙박스용 카메라모듈, 로봇용 카메라모듈, CCTV용 카메라모듈, 3D 카메라모듈 등을 생산."
2026-06-16,카메라모듈/부품,나무가,"16,160",-1.10%,50972,833,"나무가
												카메라 모듈 생산 업체. 주요 생산 제품은 스마트폰 및 태블릿에 적용되는 카메라 모듈과 3D 깊이 인식 센싱 모듈 등이며, 카메라 모듈은 글로벌 IT 기업의 스마트폰, 태블릿, 노트북 등에 채용."
2026-06-16,카메라모듈/부품,파워로직스,"4,000",-1.11%,136903,551,"파워로직스
												2차전지 보호회로 및 카메라 모듈 등을 제조하는 업체. 2차전지 보호회로 및 중대형 배터리팩을 제조하는 ES(Energy Solution) 사업부문과 IT Mobile 및 전장용 카메라모듈을 제조하는 CM(Camera Module) 사업부문을 주요 사업으로 영위중."
2026-06-16,카메라모듈/부품,픽셀플러스,"4,635",-1.59%,4172,19,"픽셀플러스
												CMOS Image Sensor 및 Image Processing IC를 전문으로 연구개발하는 반도체설계 전문기업. 주요 제품은 자동차 카메라용 CIS 및 주변 부품, 보안 카메라용 CIS 및 주변 부품,  특수 목적용 CIS 및 Camera SoC(System On Chip) 등."
2026-06-16,카메라모듈/부품,알엔티엑스,"2,135",-1.61%,498946,1047,"알엔티엑스
												카메라모듈의 핵심 소재인 이미지센서용 CSP(Chip Scale Package) 전문 업체. 포토(photo)센서 반도체 소자에, 당사의 자체 CSP(Chip Scale Package) 패키지 기술(등록상표 ‘NeoPAC®’)을 적용하여, photo센서 CSP 패키징 및 테스트 서비스를 제공하는 사업을 영위."
2026-06-16,카메라모듈/부품,세코닉스,"4,310",-2.27%,92540,400,"세코닉스
												광학부품 전문기업. 주요제품은 모바일 카메라 렌즈, 차량용 카메라 렌즈 및 모듈, 차량용 램프, 광학부품, 시인성개선 필름, Watch용 심박센서 필름 등임."
2026-06-16,카메라모듈/부품,해성옵틱스,"1,225",-2.47%,1550756,1885,"해성옵틱스
												OIS 액츄에이터 제조사업을 영위. 스마트폰 카메라모듈에 탑재되는 부품인 AF/OIS 액츄에이터를 제조하는 VCM(OIS) 사업을 주력으로 하고 있음."
2026-06-16,카메라모듈/부품,재영솔루텍,"9,240",-3.04%,232491,2175,"재영솔루텍
												자동초점(AF) Actuator 개발, 생산, 판매하는 업체. 사업의 성격에 따라 나노광학 부문을 영위중이며, 스마트폰에 탑재되는 카메라 핵심부품인 액츄에이터를 생산/판매."
2026-06-16,카메라모듈/부품,퓨런티어,"9,170",-3.07%,24656,229,"퓨런티어
												카메라 모듈 관련 자동화장비 전문 업체. 자동차 전장용 카메라 조립 및 검사장비를 개발 판매하는 장비사업부와 자동화 공정 장비용 핵심 부품을 개발 판매하는 부품사업부로 구성."
2026-06-16,카메라모듈/부품,팸텍,"1,648",-5.18%,1587636,2665,"팸텍
												기업인수목적회사(SPAC) 하나금융19호스팩과의 스팩소멸합병으로 상장된 업체. 자동화 장비 전문기업으로 카메라모듈 제조 및 검사 자동화장비, 반도체, 모빌리티, 스마트팩토리 등 다양한 산업에 적용 가능한 자동화장비의 연구개발 및 제조를 주요 핵심 사업으로 영위. 카메라모듈장비 매출 비중이 높으며, 주요 장비는 스마트폰에 탑재되는 카메라모듈 제조 공정에 배치되는 장비(CCM)임."
2026-06-16,그래핀,다산솔루에타,805,+3.60%,227398,185,"다산솔루에타
												그래핀 분산액의 제조 방법, 폴리이미드-그래핀 복합 재료의 제조 방법 등 그래핀 기술 관련 특허를 보유중."
2026-06-16,그래핀,대창,"1,335",+1.91%,455864,603,"대창
												2012~2014년까지 그래핀 자기조립 박막 코딩 연구개발 완료 이력 보유."
2026-06-16,그래핀,디와이덕양,"1,951",+1.83%,58823,113,"디와이덕양
												OEM 납품을 주로 하는 자동차 내장부품 전문 제조업체. 그래핀의 개질방법 및 이를 이용한 나노복합재료의 제조방법 특허 보유."
2026-06-16,그래핀,아이텍,"6,460",+1.41%,106130,678,"아이텍
												자회사 씨엔앤인베스트(구 네오엔프라), 그래핀 복합소재 개발 사업 영위. 자체 그래핀 융합기술을 통해 세계 최초 그래핀 섬유를 상용화."
2026-06-16,그래핀,오리엔트정공,"1,465",+0.14%,94830,138,"오리엔트정공
												대면적 그래핀 제조방법 및 대면적 그래핀 관련 특허 보유."
2026-06-16,그래핀,크리스탈신소재,519,0.00%,0,0,"크리스탈신소재
												해외상장을 목적으로 케이만에 설립된 비금융 지주회사. 주요 자회사이자 실질 영업자회사인 장쑤탄구얼웨이스지에과기유한공사가 그래핀 제조 및 판매 사업 영위중."
2026-06-16,그래핀,엑사이엔씨,658,-0.30%,267090,173,"엑사이엔씨
												포스코가 진행한 국책과제에서 그래핀 하이브리드 소재 양산공정 확립, 전기전도도, 방열 특성 상대 비교 전도성 페이스트를 적용한 시제품 평가 등을 담당. 다만, 그래핀 관련 사업은 2014년에 철수."
2026-06-16,그래핀,국일제지,"3,815",-0.39%,195662,742,"국일제지
												자회사 국일그래핀을 통해 대면적 그래핀 상용화를 위한 연구 개발중. 자회사 국일그래핀 신소재 그래핀 제조기술의 美 특허 등록 완료 및 구글과 NDA(비밀유지계약)를 체결한 바 있음."
2026-06-16,그래핀,휴비스,"2,055",-0.96%,91115,187,"휴비스
												네오엔프라와 고순도 '그래핀 섬유' 개발에 성공했으며, 21년4월 양산에 돌입."
2026-06-16,그래핀,상보,"1,687",-1.75%,35243,60,"상보
												습식코팅공정의 기체, 수증기 차단 그래핀 배리어 복합 필름 개발에 성공하였으며, 퀀텀닷(QuantumDot), 전자가격표시기(Electric Shelf Label)용으로 양산중."
2026-06-16,그래핀,덕산하이메탈,"14,400",-1.91%,600100,8765,"덕산하이메탈
												반도체 패키징용 접합 소재인 Solder Ball과 Paste 중심의 R&D 및 제조, 판매를 주 사업으로 영위하는 업체. 그래핀이 코팅된 도전입자 및 이를 포함하는 도전 재료, 그래핀층을 포함하는 투광성 기판의 제조방법 및 이를 통해 제조된 투광성 기판 등 그래핀 관련 특허 보유."
